STATEFIP,YEAR,MONTH,EMPSTAT,UHRSWORKT,AGE,SEX
34,1989,5,10,,35,1
34,1989,5,10,,34,2
34,1989,5,0,,13,2
34,1989,5,0,,9,1
34,1989,5,10,,61,2
34,1989,5,34,,48,1
34,1989,5,10,,42,2
34,1989,5,10,,17,1
34,1989,5,10,,15,2
34,1989,5,0,,12,1
34,1989,5,34,,64,2
34,1989,5,34,,76,1
34,1989,5,10,,62,2
34,1989,5,10,,29,2
34,1989,5,10,,18,2
34,1989,5,10,,22,1
34,1989,5,10,,55,1
34,1989,5,10,,57,2
34,1989,5,34,,82,2
34,1989,5,34,,70,2
34,1989,5,34,,57,1
34,1989,5,10,,38,2
34,1989,5,10,,40,1
34,1989,5,10,,16,2
34,1989,5,0,,10,1
34,1989,5,10,,36,1
34,1989,5,34,,33,2
34,1989,5,34,,69,2
34,1989,5,34,,73,1
34,1989,5,34,,70,1
34,1989,5,34,,46,2
34,1989,5,10,,45,1
34,1989,5,0,,6,1
34,1989,5,10,,46,1
34,1989,5,10,,30,1
34,1989,5,10,,26,2
34,1989,5,0,,5,1
34,1989,5,10,,54,1
34,1989,5,34,,53,2
34,1989,5,10,,25,2
34,1989,5,10,,22,2
34,1989,5,10,,35,1
34,1989,5,34,,33,2
34,1989,5,0,,6,1
34,1989,5,0,,5,2
34,1989,5,0,,0,1
34,1989,5,34,,84,2
34,1989,5,10,,35,1
34,1989,5,10,,39,2
34,1989,5,10,,33,1
34,1989,5,10,,32,2
34,1989,5,10,,50,2
34,1989,5,10,,47,1
34,1989,5,10,,47,2
34,1989,5,34,,21,1
34,1989,5,34,,17,2
34,1989,5,34,,67,1
34,1989,5,34,,64,2
34,1989,5,10,,29,1
34,1989,5,10,,42,1
34,1989,5,10,,45,1
34,1989,5,10,,42,2
34,1989,5,34,,15,1
34,1989,5,0,,10,2
34,1989,5,10,,61,2
34,1989,5,10,,37,1
34,1989,5,0,,7,2
34,1989,5,34,,59,1
34,1989,5,10,,59,2
34,1989,5,34,,77,1
34,1989,5,10,,72,2
34,1989,5,34,,54,1
34,1989,5,10,,53,1
34,1989,5,20,,42,2
34,1989,5,0,,13,2
34,1989,5,10,,33,1
34,1989,5,10,,32,2
34,1989,5,10,,43,1
34,1989,5,10,,41,2
34,1989,5,10,,20,2
34,1989,5,10,,31,1
34,1989,5,34,,30,2
34,1989,5,0,,0,2
34,1989,5,34,,73,1
34,1989,5,10,,73,2
34,1989,5,10,,47,2
34,1989,5,10,,20,1
34,1989,5,10,,20,1
34,1989,5,10,,45,1
34,1989,5,10,,39,1
34,1989,5,10,,35,2
34,1989,5,0,,11,2
34,1989,5,34,,65,1
34,1989,5,10,,61,2
34,1989,5,10,,29,2
34,1989,5,10,,40,1
34,1989,5,10,,70,1
34,1989,5,10,,44,1
34,1989,5,10,,40,2
34,1989,5,0,,14,2
34,1989,5,34,,28,2
34,1989,5,0,,7,2
34,1989,5,0,,4,1
34,1989,5,10,,46,1
34,1989,5,10,,43,2
34,1989,5,10,,16,1
34,1989,5,0,,3,1
34,1989,5,10,,73,1
34,1989,5,10,,59,1
34,1989,5,10,,56,2
34,1989,5,10,,46,1
34,1989,5,10,,42,2
34,1989,5,0,,11,1
34,1989,5,0,,9,2
34,1989,5,34,,66,2
34,1989,5,20,,35,2
34,1989,5,0,,14,1
34,1989,5,0,,9,2
34,1989,5,10,,38,1
34,1989,5,34,,78,2
34,1989,5,10,,64,1
34,1989,5,34,,57,2
34,1989,5,34,,78,2
34,1989,5,34,,83,2
34,1989,5,10,,49,1
34,1989,5,10,,40,2
34,1989,5,0,,6,1
34,1989,5,34,,77,2
34,1989,5,10,,31,1
34,1989,5,34,,30,2
34,1989,5,0,,1,1
34,1989,5,34,,74,2
34,1989,5,10,,49,1
34,1989,5,10,,50,1
34,1989,5,10,,42,2
34,1989,5,10,,17,1
34,1989,5,10,,16,2
34,1989,5,34,,23,2
34,1989,5,10,,46,1
34,1989,5,10,,45,2
34,1989,5,20,,64,1
34,1989,5,10,,57,2
34,1989,5,10,,22,1
34,1989,5,10,,18,2
34,1989,5,10,,65,1
34,1989,5,10,,22,1
34,1989,5,12,,64,2
34,1989,5,10,,37,1
34,1989,5,10,,37,2
34,1989,5,10,,17,1
34,1989,5,0,,14,2
34,1989,5,0,,8,1
34,1989,5,10,,46,2
34,1989,5,34,,18,1
34,1989,5,10,,32,1
34,1989,5,10,,29,2
34,1989,5,34,,67,1
34,1989,5,10,,56,2
34,1989,5,34,,15,1
34,1989,5,0,,13,1
34,1989,5,10,,62,1
34,1989,5,34,,66,2
34,1989,5,10,,51,1
34,1989,5,10,,49,2
34,1989,5,34,,24,2
34,1989,5,34,,82,2
34,1989,5,34,,84,2
34,1989,5,34,,87,2
34,1989,5,10,,51,1
34,1989,5,34,,48,2
34,1989,5,34,,69,2
34,1989,5,10,,22,2
34,1989,5,0,,7,1
34,1989,5,10,,37,1
34,1989,5,34,,69,2
34,1989,5,12,,56,1
34,1989,5,10,,46,1
34,1989,5,10,,43,2
34,1989,5,10,,19,1
34,1989,5,34,,17,2
34,1989,5,0,,11,1
34,1989,5,34,,77,1
34,1989,5,10,,55,1
34,1989,5,10,,44,2
34,1989,5,10,,22,2
34,1989,5,10,,18,1
34,1989,5,0,,12,2
34,1989,5,10,,57,1
34,1989,5,10,,54,1
34,1989,5,34,,42,1
34,1989,5,10,,70,1
34,1989,5,10,,66,2
34,1989,5,10,,33,2
34,1989,5,10,,35,2
34,1989,5,34,,65,2
34,1989,5,0,,9,2
34,1989,5,0,,12,1
34,1989,5,12,,49,2
34,1989,5,34,,55,1
34,1989,5,10,,39,1
34,1989,5,10,,39,2
34,1989,5,0,,13,2
34,1989,5,10,,17,2
34,1989,5,10,,34,2
34,1989,5,34,,16,1
34,1989,5,34,,60,1
34,1989,5,34,,57,2
34,1989,5,34,,75,1
34,1989,5,34,,72,2
34,1989,5,34,,68,1
34,1989,5,34,,65,2
34,1989,5,34,,62,2
34,1989,5,10,,26,2
34,1989,5,10,,42,1
34,1989,5,10,,35,2
34,1989,5,0,,6,1
34,1989,5,10,,44,1
34,1989,5,34,,27,2
34,1989,5,0,,3,1
34,1989,5,34,,66,1
34,1989,5,34,,64,2
34,1989,5,0,,14,2
34,1989,5,0,,10,2
34,1989,5,10,,44,1
34,1989,5,10,,42,2
34,1989,5,10,,18,2
34,1989,5,0,,14,2
34,1989,5,34,,71,2
34,1989,5,10,,30,1
34,1989,5,34,,36,2
34,1989,5,10,,60,2
34,1989,5,34,,59,2
34,1989,5,10,,40,2
34,1989,5,20,,15,1
34,1989,5,0,,14,1
34,1989,5,0,,9,2
34,1989,5,10,,38,1
34,1989,5,10,,35,2
34,1989,5,0,,8,1
34,1989,5,0,,5,1
34,1989,5,0,,3,2
34,1989,5,10,,31,1
34,1989,5,34,,33,2
34,1989,5,0,,10,2
34,1989,5,0,,7,2
34,1989,5,0,,0,1
34,1989,5,34,,72,2
34,1989,5,10,,55,1
34,1989,5,10,,53,2
34,1989,5,10,,28,2
34,1989,5,34,,28,2
34,1989,5,10,,22,1
34,1989,5,10,,67,2
34,1989,5,10,,47,2
34,1989,5,10,,55,1
34,1989,5,10,,24,2
34,1989,5,10,,44,2
34,1989,5,34,,22,1
34,1989,5,34,,18,2
34,1989,5,0,,14,1
34,1989,5,10,,34,1
34,1989,5,10,,36,2
34,1989,5,34,,16,1
34,1989,5,10,,53,1
34,1989,5,10,,39,2
34,1989,5,10,,40,1
34,1989,5,0,,14,2
34,1989,5,0,,10,2
34,1989,5,10,,52,1
34,1989,5,10,,42,2
34,1989,5,10,,20,1
34,1989,5,10,,18,1
34,1989,5,34,,20,2
34,1989,5,10,,57,1
34,1989,5,34,,56,2
34,1989,5,10,,51,1
34,1989,5,10,,49,2
34,1989,5,10,,20,1
34,1989,5,34,,17,1
34,1989,5,10,,41,1
34,1989,5,34,,43,2
34,1989,5,10,,67,1
34,1989,5,34,,79,2
34,1989,5,10,,37,2
34,1989,5,34,,90,1
34,1989,5,34,,67,2
34,1989,5,10,,39,2
34,1989,5,10,,18,2
34,1989,5,10,,19,1
34,1989,5,34,,47,1
34,1989,5,20,,48,2
34,1989,5,0,,4,1
34,1989,5,10,,60,1
34,1989,5,34,,62,2
34,1989,5,10,,23,1
34,1989,5,10,,31,1
34,1989,5,10,,31,2
34,1989,5,10,,49,1
34,1989,5,10,,37,2
34,1989,5,10,,17,2
34,1989,5,0,,1,2
34,1989,5,10,,30,1
34,1989,5,10,,31,2
34,1989,5,34,,62,1
34,1989,5,34,,55,1
34,1989,5,10,,39,1
34,1989,5,10,,37,2
34,1989,5,30,,19,2
34,1989,5,34,,38,2
34,1989,5,10,,52,2
34,1989,5,10,,41,1
34,1989,5,34,,42,2
34,1989,5,34,,16,2
34,1989,5,0,,14,2
34,1989,5,34,,54,2
34,1989,5,10,,36,2
34,1989,5,10,,33,1
34,1989,5,0,,4,1
34,1989,5,0,,7,2
34,1989,5,10,,50,1
34,1989,5,10,,41,2
34,1989,5,34,,16,2
34,1989,5,0,,12,2
34,1989,5,10,,39,1
34,1989,5,20,,39,2
34,1989,5,34,,15,2
34,1989,5,10,,34,1
34,1989,5,10,,23,2
34,1989,5,0,,3,1
34,1989,5,34,,72,2
34,1989,5,10,,42,2
34,1989,5,10,,45,1
34,1989,5,10,,45,2
34,1989,5,0,,13,2
34,1989,5,0,,9,1
34,1989,5,34,,73,2
34,1989,5,10,,64,2
34,1989,5,10,,29,1
34,1989,5,34,,62,2
34,1989,5,34,,70,2
34,1989,5,10,,23,2
34,1989,5,12,,28,2
34,1989,5,10,,31,1
34,1989,5,10,,37,2
34,1989,5,34,,17,2
34,1989,5,10,,44,1
34,1989,5,10,,32,2
34,1989,5,0,,2,2
34,1989,5,0,,12,2
34,1989,5,0,,7,1
34,1989,5,34,,82,2
34,1989,5,10,,26,2
34,1989,5,10,,22,2
34,1989,5,10,,25,1
34,1989,5,10,,50,1
34,1989,5,34,,49,2
34,1989,5,34,,17,2
34,1989,5,34,,15,2
34,1989,5,10,,64,1
34,1989,5,34,,61,2
34,1989,5,10,,38,1
34,1989,5,10,,48,2
34,1989,5,10,,28,2
34,1989,5,10,,26,1
34,1989,5,10,,25,1
34,1989,5,0,,12,2
34,1989,5,0,,9,2
34,1989,5,0,,5,2
34,1989,5,34,,81,2
34,1989,5,12,,29,2
34,1989,5,10,,26,1
34,1989,5,10,,42,1
34,1989,5,10,,40,2
34,1989,5,0,,13,1
34,1989,5,10,,57,1
34,1989,5,34,,54,2
34,1989,5,10,,26,1
34,1989,5,34,,26,2
34,1989,5,0,,0,2
34,1989,5,10,,31,1
34,1989,5,34,,33,2
34,1989,5,0,,0,1
34,1989,5,34,,49,1
34,1989,5,10,,37,2
34,1989,5,0,,8,2
34,1989,5,0,,7,1
34,1989,5,20,,57,2
34,1989,5,10,,35,2
34,1989,5,10,,38,1
34,1989,5,10,,38,2
34,1989,5,0,,8,2
34,1989,5,0,,4,2
34,1989,5,34,,61,2
34,1989,5,10,,35,1
34,1989,5,10,,34,2
34,1989,5,10,,50,1
34,1989,5,34,,50,2
34,1989,5,10,,27,2
34,1989,5,10,,23,2
34,1989,5,10,,54,1
34,1989,5,34,,52,2
34,1989,5,34,,40,2
34,1989,5,34,,15,1
34,1989,5,0,,13,2
34,1989,5,0,,13,2
34,1989,5,10,,41,1
34,1989,5,34,,35,2
34,1989,5,0,,10,2
34,1989,5,0,,0,2
34,1989,5,34,,79,2
34,1989,5,34,,74,2
34,1989,5,34,,65,2
34,1989,5,10,,31,2
34,1989,5,10,,49,1
34,1989,5,10,,49,2
34,1989,5,10,,22,2
34,1989,5,34,,71,1
34,1989,5,34,,63,2
34,1989,5,34,,70,1
34,1989,5,34,,79,2
34,1989,5,10,,40,2
34,1989,5,10,,43,1
34,1989,5,10,,38,2
34,1989,5,0,,4,2
34,1989,5,0,,9,2
34,1989,5,10,,30,1
34,1989,5,10,,25,2
34,1989,5,0,,1,2
34,1989,5,0,,0,2
34,1989,5,10,,34,1
34,1989,5,10,,33,2
34,1989,5,0,,9,1
34,1989,5,0,,6,2
34,1989,5,0,,3,1
34,1989,5,34,,85,1
34,1989,5,34,,78,2
34,1989,5,34,,46,1
34,1989,5,10,,51,1
34,1989,5,10,,51,2
34,1989,5,34,,15,1
34,1989,5,10,,24,2
34,1989,5,10,,34,1
34,1989,5,30,,37,2
34,1989,5,0,,0,1
34,1989,5,10,,44,1
34,1989,5,10,,44,2
34,1989,5,34,,67,1
34,1989,5,10,,58,2
34,1989,5,10,,42,2
34,1989,5,10,,17,1
34,1989,5,10,,34,1
34,1989,5,10,,68,2
34,1989,5,34,,39,2
34,1989,5,34,,35,2
34,1989,5,0,,9,1
34,1989,5,34,,75,1
34,1989,5,34,,68,2
34,1989,5,10,,32,1
34,1989,5,34,,75,2
34,1989,5,10,,51,2
34,1989,5,34,,53,2
34,1989,5,34,,58,1
34,1989,5,34,,26,1
34,1989,5,34,,69,1
34,1989,5,10,,66,2
34,1989,5,10,,32,2
34,1989,5,10,,32,1
34,1989,5,10,,32,2
34,1989,5,0,,1,1
34,1989,5,10,,67,1
34,1989,5,34,,55,2
34,1989,5,10,,20,2
34,1989,5,10,,19,1
34,1989,5,34,,77,2
34,1989,5,34,,62,2
34,1989,5,10,,25,1
34,1989,5,10,,35,1
34,1989,5,10,,33,2
34,1989,5,0,,5,1
34,1989,5,0,,3,1
34,1989,5,0,,1,2
34,1989,5,34,,34,1
34,1989,5,10,,43,1
34,1989,5,10,,33,1
34,1989,5,10,,41,1
34,1989,5,34,,26,2
34,1989,5,10,,27,1
34,1989,5,34,,27,2
34,1989,5,0,,3,2
34,1989,5,34,,48,1
34,1989,5,10,,36,2
34,1989,5,34,,16,2
34,1989,5,10,,37,1
34,1989,5,10,,37,2
34,1989,5,0,,11,2
34,1989,5,0,,8,2
34,1989,5,34,,70,1
34,1989,5,34,,68,2
34,1989,5,10,,38,1
34,1989,5,10,,37,2
34,1989,5,0,,14,2
34,1989,5,0,,10,2
34,1989,5,10,,45,1
34,1989,5,34,,46,2
34,1989,5,34,,17,1
34,1989,5,0,,14,2
34,1989,5,10,,55,1
34,1989,5,10,,57,2
34,1989,5,10,,25,1
34,1989,5,10,,24,1
34,1989,5,10,,50,1
34,1989,5,10,,47,2
34,1989,5,34,,17,2
34,1989,5,34,,82,2
34,1989,5,34,,80,2
34,1989,5,34,,78,2
34,1989,5,10,,71,1
34,1989,5,34,,71,2
34,1989,5,10,,32,1
34,1989,5,34,,32,2
34,1989,5,0,,4,2
34,1989,5,0,,7,1
34,1989,5,0,,0,1
34,1989,5,10,,59,1
34,1989,5,34,,56,2
34,1989,5,10,,21,2
34,1989,5,0,,2,2
34,1989,5,10,,52,1
34,1989,5,34,,26,1
34,1989,5,10,,24,1
34,1989,5,10,,20,2
34,1989,5,12,,62,2
34,1989,5,10,,36,1
34,1989,5,34,,39,2
34,1989,5,0,,9,1
34,1989,5,0,,6,2
34,1989,5,10,,54,1
34,1989,5,10,,51,2
34,1989,5,10,,27,1
34,1989,5,10,,40,1
34,1989,5,10,,39,2
34,1989,5,0,,11,2
34,1989,5,0,,8,1
34,1989,5,0,,6,1
34,1989,5,10,,29,2
34,1989,5,10,,32,1
34,1989,5,12,,28,2
34,1989,5,10,,51,1
34,1989,5,10,,40,2
34,1989,5,0,,14,1
34,1989,5,0,,9,2
34,1989,5,10,,52,2
34,1989,5,10,,27,1
34,1989,5,0,,4,2
34,1989,5,10,,24,1
34,1989,5,10,,45,1
34,1989,5,34,,78,2
34,1989,5,10,,53,1
34,1989,5,10,,51,2
34,1989,5,34,,28,1
34,1989,5,34,,81,2
34,1989,5,10,,43,1
34,1989,5,34,,43,2
34,1989,5,0,,13,1
34,1989,5,0,,11,1
34,1989,5,10,,36,1
34,1989,5,34,,67,1
34,1989,5,10,,68,2
34,1989,5,34,,32,1
34,1989,5,10,,52,1
34,1989,5,10,,46,2
34,1989,5,10,,16,2
34,1989,5,34,,15,1
34,1989,5,0,,13,2
34,1989,5,0,,11,2
34,1989,5,0,,10,2
34,1989,5,0,,5,2
34,1989,5,34,,72,2
34,1989,5,0,,11,2
34,1989,5,0,,13,2
34,1989,5,34,,84,1
34,1989,5,34,,82,2
34,1989,5,10,,35,1
34,1989,5,34,,33,2
34,1989,5,0,,7,2
34,1989,5,0,,5,2
34,1989,5,0,,3,2
34,1989,5,0,,1,1
34,1989,5,34,,77,1
34,1989,5,34,,74,2
34,1989,5,34,,32,2
34,1989,5,0,,12,1
34,1989,5,0,,10,2
34,1989,5,10,,66,1
34,1989,5,34,,64,1
34,1989,5,34,,63,2
34,1989,5,34,,70,2
34,1989,5,34,,64,1
34,1989,5,10,,44,2
34,1989,5,10,,51,1
34,1989,5,34,,20,2
34,1989,5,34,,17,1
34,1989,5,0,,0,1
34,1989,5,10,,24,1
34,1989,5,10,,24,2
34,1989,5,10,,33,1
34,1989,5,34,,69,2
34,1989,5,34,,72,1
34,1989,5,34,,34,1
34,1989,5,10,,20,1
34,1989,5,10,,53,1
34,1989,5,34,,46,2
34,1989,5,10,,23,1
34,1989,5,34,,39,2
34,1989,5,0,,5,2
34,1989,5,10,,33,2
34,1989,5,34,,15,2
34,1989,5,0,,11,1
34,1989,5,34,,75,1
34,1989,5,34,,74,2
34,1989,5,34,,81,2
34,1989,5,34,,67,2
34,1989,5,34,,73,1
34,1989,5,10,,32,1
34,1989,5,10,,32,2
34,1989,5,0,,2,1
34,1989,5,0,,0,2
34,1989,5,10,,40,2
34,1989,5,10,,42,1
34,1989,5,10,,18,2
34,1989,5,0,,14,2
34,1989,5,0,,12,2
34,1989,5,10,,34,1
34,1989,5,34,,33,2
34,1989,5,0,,5,2
34,1989,5,0,,3,2
34,1989,5,10,,32,2
34,1989,5,0,,11,1
34,1989,5,0,,10,2
34,1989,5,0,,7,2
34,1989,5,10,,30,2
34,1989,5,10,,34,1
34,1989,5,10,,27,1
34,1989,5,20,,25,2
34,1989,5,0,,4,1
34,1989,5,0,,3,2
34,1989,5,34,,53,2
34,1989,5,10,,53,1
34,1989,5,20,,21,1
34,1989,5,10,,41,1
34,1989,5,10,,40,2
34,1989,5,34,,15,2
34,1989,5,0,,12,1
34,1989,5,10,,63,1
34,1989,5,10,,49,2
34,1989,5,10,,29,1
34,1989,5,10,,26,2
34,1989,5,10,,24,2
34,1989,5,10,,29,1
34,1989,5,0,,3,1
34,1989,5,0,,0,2
34,1989,5,34,,60,2
34,1989,5,34,,70,1
34,1989,5,34,,70,2
34,1989,5,34,,76,1
34,1989,5,34,,74,2
34,1989,5,10,,28,1
34,1989,5,10,,30,2
34,1989,5,34,,83,1
34,1989,5,34,,18,2
34,1989,5,0,,3,2
34,1989,5,0,,2,2
34,1989,5,34,,74,1
34,1989,5,34,,67,2
34,1989,5,20,,25,2
34,1989,5,0,,7,1
34,1989,5,0,,0,1
34,1989,5,12,,60,1
34,1989,5,12,,56,2
34,1989,5,10,,49,2
34,1989,5,34,,20,2
34,1989,5,34,,80,1
34,1989,5,10,,50,1
34,1989,5,10,,36,1
34,1989,5,34,,30,2
34,1989,5,34,,72,1
34,1989,5,34,,71,2
34,1989,5,10,,54,2
34,1989,5,10,,33,2
34,1989,5,10,,28,1
34,1989,5,10,,27,2
34,1989,5,10,,26,2
34,1989,5,10,,68,2
34,1989,5,34,,65,1
34,1989,5,10,,60,2
34,1989,5,10,,37,1
34,1989,5,34,,34,2
34,1989,5,10,,52,1
34,1989,5,10,,43,1
34,1989,5,10,,42,2
34,1989,5,34,,20,2
34,1989,5,0,,4,1
34,1989,5,34,,61,2
34,1989,5,10,,20,1
34,1989,5,34,,37,2
34,1989,5,0,,2,2
34,1989,5,10,,38,1
34,1989,5,10,,35,2
34,1989,5,10,,22,2
34,1989,5,10,,34,1
34,1989,5,12,,53,2
34,1989,5,10,,55,1
34,1989,5,10,,25,2
34,1989,5,0,,0,1
34,1989,5,10,,36,1
34,1989,5,34,,36,2
34,1989,5,0,,9,1
34,1989,5,0,,8,1
34,1989,5,34,,62,1
34,1989,5,34,,64,2
34,1989,5,34,,18,2
34,1989,5,0,,14,2
34,1989,5,34,,77,1
34,1989,5,34,,30,2
34,1989,5,0,,10,1
34,1989,5,0,,7,2
34,1989,5,0,,6,1
34,1989,5,10,,45,1
34,1989,5,10,,45,2
34,1989,5,10,,23,1
34,1989,5,10,,19,1
34,1989,5,10,,25,1
34,1989,5,10,,24,2
34,1989,5,10,,45,2
34,1989,5,10,,32,1
34,1989,5,0,,13,1
34,1989,5,0,,13,2
34,1989,5,10,,46,1
34,1989,5,10,,46,2
34,1989,5,0,,13,1
34,1989,5,0,,10,1
34,1989,5,10,,28,1
34,1989,5,34,,85,2
34,1989,5,10,,44,1
34,1989,5,34,,63,1
34,1989,5,10,,56,1
34,1989,5,34,,49,2
34,1989,5,10,,31,2
34,1989,5,34,,65,1
34,1989,5,20,,67,1
34,1989,5,34,,65,2
34,1989,5,34,,64,1
34,1989,5,34,,59,2
34,1989,5,10,,38,1
34,1989,5,10,,35,2
34,1989,5,34,,15,1
34,1989,5,0,,12,2
34,1989,5,0,,6,1
34,1989,5,10,,54,1
34,1989,5,10,,40,2
34,1989,5,0,,13,2
34,1989,5,0,,9,1
34,1989,5,10,,32,1
34,1989,5,10,,31,1
34,1989,5,10,,36,2
34,1989,5,10,,18,2
34,1989,5,34,,15,1
34,1989,5,0,,9,2
34,1989,5,0,,8,1
34,1989,5,0,,7,1
34,1989,5,34,,77,1
34,1989,5,10,,27,2
34,1989,5,10,,27,1
34,1989,5,0,,4,1
34,1989,5,34,,83,2
34,1989,5,10,,37,1
34,1989,5,10,,28,2
34,1989,5,0,,4,2
34,1989,5,0,,0,1
34,1989,5,10,,46,1
34,1989,5,10,,38,2
34,1989,5,10,,41,2
34,1989,5,34,,81,1
34,1989,5,10,,64,1
34,1989,5,34,,62,2
34,1989,5,10,,28,2
34,1989,5,34,,83,2
34,1989,5,34,,75,1
34,1989,5,34,,64,2
34,1989,5,34,,61,1
34,1989,5,10,,30,2
34,1989,5,10,,50,1
34,1989,5,10,,44,2
34,1989,5,34,,15,2
34,1989,5,34,,19,2
34,1989,5,12,,66,1
34,1989,5,34,,59,2
34,1989,5,10,,54,1
34,1989,5,10,,53,2
34,1989,5,10,,39,1
34,1989,5,12,,33,2
34,1989,5,34,,17,2
34,1989,5,0,,13,1
34,1989,5,0,,6,2
34,1989,5,10,,25,2
34,1989,5,10,,27,1
34,1989,5,10,,43,2
34,1989,5,34,,66,1
34,1989,5,34,,70,1
34,1989,5,34,,63,2
34,1989,5,10,,30,1
34,1989,5,34,,31,2
34,1989,5,0,,9,1
34,1989,5,0,,7,1
34,1989,5,0,,4,1
34,1989,5,10,,43,1
34,1989,5,34,,54,2
34,1989,5,10,,27,1
34,1989,5,10,,38,2
34,1989,5,0,,11,1
34,1989,5,0,,7,1
34,1989,5,34,,79,1
34,1989,5,34,,77,2
34,1989,5,34,,65,2
34,1989,5,10,,44,2
34,1989,5,12,,48,1
34,1989,5,0,,12,2
34,1989,5,0,,10,2
34,1989,5,10,,47,2
34,1989,5,10,,42,1
34,1989,5,10,,43,2
34,1989,5,12,,19,2
34,1989,5,10,,17,2
34,1989,5,10,,16,2
34,1989,5,10,,49,2
34,1989,5,10,,16,1
34,1989,5,34,,79,2
34,1989,5,10,,53,1
34,1989,5,34,,53,2
34,1989,5,10,,22,2
34,1989,5,10,,29,1
34,1989,5,10,,29,2
34,1989,5,10,,41,1
34,1989,5,10,,22,1
34,1989,5,21,,27,1
34,1989,5,10,,20,1
34,1989,5,34,,78,1
34,1989,5,34,,73,2
34,1989,5,10,,40,2
34,1989,5,34,,43,1
34,1989,5,10,,43,2
34,1989,5,34,,18,1
34,1989,5,0,,9,1
34,1989,5,34,,67,1
34,1989,5,34,,72,2
34,1989,5,10,,22,1
34,1989,5,34,,90,2
34,1989,5,34,,61,2
34,1989,5,10,,43,2
34,1989,5,10,,18,2
34,1989,5,10,,29,1
34,1989,5,34,,30,2
34,1989,5,10,,49,2
34,1989,5,34,,63,1
34,1989,5,10,,47,1
34,1989,5,20,,45,2
34,1989,5,34,,71,1
34,1989,5,34,,76,2
34,1989,5,34,,67,2
34,1989,5,10,,51,1
34,1989,5,34,,45,2
34,1989,5,34,,21,2
34,1989,5,34,,18,1
34,1989,5,0,,13,1
34,1989,5,0,,10,1
34,1989,5,10,,44,1
34,1989,5,10,,34,2
34,1989,5,0,,5,1
34,1989,5,0,,0,2
34,1989,5,10,,31,1
